metadata_deputy_id,personal_apellidos,personal_nombre,personal_circunscripcion,personal_fecha_eleccion,metadata_tipo_declaracion,seccion,item_index,actividad_periodo,actividad_empleador,actividad_sector,actividad_descripcion,donacion_benefactor,donacion_descripcion,fundacion_destinatario,fundacion_descripcion,otros_texto,firma_fecha,metadata_archivo_origen
000138,Sáez Cruz,Emilio,Albacete,7 de agosto de 2023,,actividades,3.0,Fecha del acuerdo plenario definitivo: 19.12.2023,PSOE de Albacete,Cargos en partidos ó grupos parlamentarios,"Secretario General del PSOE de Albacete, sin retribución alguna.",,,,,,,deputy_000138_interests_registro_intereses_diputado_138.pdf
000138,Sáez Cruz,Emilio,Albacete,7 de agosto de 2023,,actividades,4.0,Fecha del acuerdo plenario definitivo: 27.06.2024,Asociación AMIAB,Actividades privadas autorizadas,"Presidente de la Asociación AMIAB (Atención Integral a personas con discapacidad) desde el 8 de abril de 2024, sin remuneración.",,,,,,,deputy_000138_interests_registro_intereses_diputado_138.pdf
000139,Adrio Taracido,María,Pontevedra,7 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"Declaración de Actividades, de 7 de agosto de 2023. La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2",,deputy_000139_interests_registro_intereses_diputado_139.pdf
000140,Rodríguez Gómez de Celis,Alfonso,Sevilla,7 de agosto de 2023,,actividades,0.0,,Secretario de Política Municipal del PSOE,,sin remunerar,,,,,,,deputy_000140_interests_registro_intereses_diputado_140.pdf
000140,Rodríguez Gómez de Celis,Alfonso,Sevilla,7 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREQ. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREQ, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",,deputy_000140_interests_registro_intereses_diputado_140.pdf
000141,Noriega Gómez,Javier,Cantabria,7 de agosto de 2023,,actividades,0.0,,Universidad de Cantabria,Docencia,"Profesor en la Universidad de Cantabria en másteres de Derecho de Familia realizados cada año, de manera puntual, con carácter extraordinario y a tiempo parcial.",,,,,,19.12.2023,deputy_000141_interests_registro_intereses_diputado_141.pdf
000141,Noriega Gómez,Javier,Cantabria,7 de agosto de 2023,,actividades,1.0,,Partido Popular en Cantabria,Política,"Miembro del Comité Ejecutivo del Partido Popular en Cantabria, sin percibir remuneración económica alguna por referido cargo.",,,,,,19.12.2023,deputy_000141_interests_registro_intereses_diputado_141.pdf
000141,Noriega Gómez,Javier,Cantabria,7 de agosto de 2023,,actividades,2.0,,Medios de comunicación de Cantabria,Comunicación,"Colaboración con determinados medios de comunicación de Cantabria con el fin de publicar artículos jurídicos o políticos, sin recibir ningún tipo de remuneración económica por ello.",,,,,,19.12.2023,deputy_000141_interests_registro_intereses_diputado_141.pdf
000141,Noriega Gómez,Javier,Cantabria,7 de agosto de 2023,,actividades,3.0,,Tertulias radiofónicas en Santander,Comunicación,"Intervención en diversas tertulias radiofónicas en Santander, sin recibir ningún tipo de remuneración económica por ello.",,,,,,19.12.2023,deputy_000141_interests_registro_intereses_diputado_141.pdf
000141,Noriega Gómez,Javier,Cantabria,7 de agosto de 2023,,actividades,4.0,,Despacho propio,Legal,"Ejercicio de la abogacía, de carácter residual, centrado en los ámbitos del Derecho Civil y Penal en un despacho propio.",,,,,,19.12.2023,deputy_000141_interests_registro_intereses_diputado_141.pdf
000142,Diouf Dioh,Luc Andre,Palmas (Las),7 de agosto de 2023,,actividades,0.0,,PSOE,Política,Secretario de Política de Migración y de Refugiados del PSOE,,,,,,,deputy_000142_interests_registro_intereses_diputado_142.pdf
000142,Diouf Dioh,Luc Andre,Palmas (Las),7 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",,deputy_000142_interests_registro_intereses_diputado_142.pdf
000143,,,,,,actividades,0.0,,Nuevas Generaciones en el Partido Popular,Cargos en partidos o grupos parlamentarios,"Presidenta de Nuevas Generaciones en el Partido Popular, sin retribución.",,,,,,,deputy_000143_interests_registro_intereses_diputado_143.pdf
000143,,,,,,otros_intereses,0.0,,,,,,,,,"Declaración de Actividades, de 7 de agosto de 2023",,deputy_000143_interests_registro_intereses_diputado_143.pdf
000145,Borrego Cortés,Isabel María,Murcia,8 de agosto de 2023,,actividades,0.0,,Instituto Balear de la Vivienda,,"Técnico Superior del Instituto Balear de la Vivienda, en situación de excedencia.",,,,,,,deputy_000145_interests_registro_intereses_diputado_145.pdf
000145,Borrego Cortés,Isabel María,Murcia,8 de agosto de 2023,,actividades,1.0,,Partido Popular,,"Miembro del Comité Ejecutivo del Partido Popular en la Región de Murcia, sin remuneración.",,,,,,,deputy_000145_interests_registro_intereses_diputado_145.pdf
000146,Martín Rodríguez,Margarita,Ourense,8 de agosto de 2023,,actividades,0.0,,Xunta de Galicia,Servicios Sociales,"Funcionaria de carrera del Cuerpo Facultativo Superior de la Escala de Facultativos de Servicios Sociales de la Xunta de Galicia y, desde el 1 de agosto de 2023, en situación de servicios especiales, percibiendo el correspondiente complemento por antigüedad.",,,,,,,deputy_000146_interests_registro_intereses_diputado_146.pdf
000146,Martín Rodríguez,Margarita,Ourense,8 de agosto de 2023,,actividades,1.0,,PSdeG-PSOE,Política,"Secretaria de Política Social del Comité Nacional Galego del PSdeG-PSOE, sin retribución alguna.",,,,,,,deputy_000146_interests_registro_intereses_diputado_146.pdf
000148,Sayas López,Sergio,Navarra,8 de agosto de 2023,,,,,,,,,,,,,,deputy_000148_interests_registro_intereses_diputado_148.pdf
000149,Catalán Higueras,Alberto,Navarra,8 de agosto de 2023,,,,,,,,,,,,,,deputy_000149_interests_registro_intereses_diputado_149.pdf
000150,Martín García,Pedro Samuel,Salamanca,8 de agosto de 2023,,actividades,0.0,,Ayuntamiento de Carbajosa de la Sagrada,Público,"Alcalde de Carbajosa de la Sagrada (Salamanca), sin percibir ningún tipo de remuneración, salvo indemnización por asistencia a órganos de la Corporación.",,,,,,,deputy_000150_interests_registro_intereses_diputado_150.pdf
000150,Martín García,Pedro Samuel,Salamanca,8 de agosto de 2023,,actividades,1.0,,Federación Regional de Municipios y Provincias de Castilla y León (FRMPCyL),Público,"Miembro del Consejo Regional de la Federación Regional de Municipios y Provincias de Castilla y León (FRMPCyL), sin retribución.",,,,,,,deputy_000150_interests_registro_intereses_diputado_150.pdf
000150,Martín García,Pedro Samuel,Salamanca,8 de agosto de 2023,,actividades,2.0,,Junta Directiva Autonómica del PPCyL,Político,"Miembro de la Junta Directiva Autonómica del PPCyL, sin retribución.",,,,,,,deputy_000150_interests_registro_intereses_diputado_150.pdf
000150,Martín García,Pedro Samuel,Salamanca,8 de agosto de 2023,,actividades,3.0,,Proyecto Hombre de Salamanca,Privado,"Secretario y Patrono de Proyecto Hombre de Salamanca, sin retribución.",,,,,,,deputy_000150_interests_registro_intereses_diputado_150.pdf
000150,Martín García,Pedro Samuel,Salamanca,8 de agosto de 2023,,actividades,4.0,,Asociación VIFEPLA,Privado,"Presidente de la Asociación VIFEPLA, sin retribución.",,,,,,,deputy_000150_interests_registro_intereses_diputado_150.pdf
000151,Moro Almaraz,María Jesús,Salamanca,8 de agosto de 2023,,actividades,0.0,,Universidad de Salamanca,Derecho Civil,"Profesora Titular de Derecho Civil en la Universidad de Salamanca, Fecha del acuerdo plenario definitivo: 19.12.2023 en situación de servicios especiales, percibiendo el correspondiente complemento por antigüedad.",,,,,,,deputy_000151_interests_registro_intereses_diputado_151.pdf
000152,Sánchez Ojeda,Carlos Alberto,Palmas (Las),8 de agosto de 2023,,actividades,0.0,,Bio Carburos S.L.,,"Administrador Mancomunado de Bio Carburos S.L., sin retribución. Fecha del acuerdo plenario definitivo: 19.12.2023",,,,,,,deputy_000152_interests_registro_intereses_diputado_152.pdf
000152,Sánchez Ojeda,Carlos Alberto,Palmas (Las),8 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",,deputy_000152_interests_registro_intereses_diputado_152.pdf
000154,Crespín Rubio,Rafaela,Córdoba,8 de agosto de 2023,,actividades,0.0,,Secretaría General del PSOE en Córdoba,,sin remuneración,,,,,,19.12.2023,deputy_000154_interests_registro_intereses_diputado_154.pdf
000154,Crespín Rubio,Rafaela,Córdoba,8 de agosto de 2023,,actividades,1.0,,Miembro del Comité Federal del PSOE,,sin remuneración,,,,,,19.12.2023,deputy_000154_interests_registro_intereses_diputado_154.pdf
000155,Lima García,Laura María,S/C Tenerife,8 de agosto de 2023,,actividades,0.0,,Nuevas Generaciones de Tenerife,,Secretaria General de Nuevas Generaciones de Tenerife,,,,,,,deputy_000155_interests_registro_intereses_diputado_155.pdf
000156,Rojas Manrique,Juan Antonio,S/C Tenerife,8 de agosto de 2023,,actividades,0.0,,Vocal de la Junta Directiva Autonómica del PP de Canarias,,sin retribución,,,,,,,deputy_000156_interests_registro_intereses_diputado_156.pdf
000156,Rojas Manrique,Juan Antonio,S/C Tenerife,8 de agosto de 2023,,actividades,1.0,,FRED OLSEN S.A.,,"desempeñando funciones de Capitán, habiendo solicitado licencia sin retribución desde el 3 de julio de 2023 y la excedencia desde el 9 de agosto de 2023",,,,,,,deputy_000156_interests_registro_intereses_diputado_156.pdf
000157,Rivera Arias,Engracia,Sevilla,8 de agosto de 2023,,actividades,0.0,,Agencia Tributaria de la Administración Tributaria,,"Funcionaria de carrera, en situación de servicios especiales, percibiendo el correspondiente complemento por antigüedad.",,,,,,,deputy_000157_interests_registro_intereses_diputado_157.pdf
000157,Rivera Arias,Engracia,Sevilla,8 de agosto de 2023,,actividades,1.0,hasta el 16 de agosto de 2023,Tribunal Económico Administrativo del Ayuntamiento de Sevilla,,"Vocal, en situación de cese.",,,,,,,deputy_000157_interests_registro_intereses_diputado_157.pdf
000157,Rivera Arias,Engracia,Sevilla,8 de agosto de 2023,,actividades,2.0,,Partido Comunista de España en Sevilla,,"Secretaria Provincial, sin retribución.",,,,,,,deputy_000157_interests_registro_intereses_diputado_157.pdf
000157,Rivera Arias,Engracia,Sevilla,8 de agosto de 2023,,actividades,3.0,,Partido Comunista de España en Andalucía,,"Responsable institucional, sin retribución.",,,,,,,deputy_000157_interests_registro_intereses_diputado_157.pdf
000159,Flores Juberías,Carlos,Valencia/València,8 de agosto de 2023,,actividades,0.0,,Universidad de Valencia,Derecho Constitucional,"Catedrático de Derecho Constitucional en la Universidad de Valencia, en situación de servicios especiales, percibiendo el correspondiente complemento por antigüedad desde el 01.08.2023.",,,,,,,deputy_000159_interests_registro_intereses_diputado_159.pdf
000159,Flores Juberías,Carlos,Valencia/València,8 de agosto de 2023,,actividades,1.0,,diversos medios periodísticos,Medios de comunicación,Articulista en diversos medios periodísticos.,,,,,,,deputy_000159_interests_registro_intereses_diputado_159.pdf
000159,Flores Juberías,Carlos,Valencia/València,8 de agosto de 2023,,actividades,2.0,,diversos medios radiofónicos y televisivos,Medios de comunicación,Colaborador en diversos medios radiofónicos y televisivos.,,,,,,,deputy_000159_interests_registro_intereses_diputado_159.pdf
000159,Flores Juberías,Carlos,Valencia/València,8 de agosto de 2023,,actividades,3.0,,universidades y otros centros educativos,Educación,Conferencista en universidades y otros centros educativos.,,,,,,,deputy_000159_interests_registro_intereses_diputado_159.pdf
000159,Flores Juberías,Carlos,Valencia/València,8 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"1. Declaración de Actividades, de 8 de agosto de 2023

1 La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG

2 Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2",,deputy_000159_interests_registro_intereses_diputado_159.pdf
000160,Abades Martínez,Cristina,Lugo,8 de agosto de 2023,,actividades,0.0,,Xunta de Galicia,,"Funcionaria de la Xunta de Galicia, en situación de servicios especiales, percibiendo el correspondiente complemento por antigüedad.",,,,,,,deputy_000160_interests_registro_intereses_diputado_160.pdf
000160,Abades Martínez,Cristina,Lugo,8 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"1. La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG.
2. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",,deputy_000160_interests_registro_intereses_diputado_160.pdf
000161,Olano Vela,Jaime Eduardo de,Lugo,8 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",,deputy_000161_interests_registro_intereses_diputado_161.pdf
